Marked,Time,Serial Bus,ID,Type,DLC,Data,CRC,Errors
,-143.8ms,Serial1,0CF00300,Data,8,FF 00 26 FF 07 FF FF FF,6A5E,
,-143.3ms,Serial1,0CEFFF00,Data,8,64 06 35 7D FF FF FF FF,40B8,
,-143.2ms,Serial1,18FEF200,Data,8,25 00 FF FF FF FF FF FF,5110,
,-139.6ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,-138.3ms,Serial1,04EF0006,Data,8,64 15 17 F0 04 19 A9 0E,2DA6,
,-134.7ms,Serial1,0CF00400,Data,8,F0 FF 9F 22 1C FF FF FF,62E4,
,-124.7ms,Serial1,0CF00300,Data,8,FF 00 26 FF 07 FF FF FF,6A5E,
,-124.1ms,Serial1,0CEFFF00,Data,8,64 06 33 7D FF FF FF FF,0450,
,-123.6ms,Serial1,18EF0600,Data,8,64 0E BB 00 FF FF FF FF,05AF,
,-119.6ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,-118.3ms,Serial1,04EF0006,Data,8,64 15 18 F0 0B 19 A9 0E,292A,
,-117.2ms,Serial1,0CFFFE06,Data,8,5C 53 1D 53 1D FF FF FF,7866,
,-117.2ms,Serial1,18FEF147,Data,8,FF 00 00 FF FF FF FF FF,4559,
,-116.6ms,Serial1,18FFFB06,Data,8,00 05 88 F8 FF FF FF FF,0049,
,-116.0ms,Serial1,18FFFB06,Data,8,00 1B FF FF FF FF FF FF,6E40,
,-115.4ms,Serial1,18F00503,Data,8,7D FF FF FF FF FF FF FF,115D,
,-114.6ms,Serial1,0CF00400,Data,8,F0 FF 9F 26 1C FF FF FF,7676,
,-104.1ms,Serial1,0CF00300,Data,8,FF 00 26 FF 07 FF FF FF,6A5E,
,-103.5ms,Serial1,0CEFFF00,Data,8,64 06 32 7D FF FF FF FF,1A7C,
,-103.5ms,Serial1,18EFFF00,Data,8,64 10 01 01 D4 02 05 7D,0E3A,
,-102.9ms,Serial1,18FEDF00,Data,8,8A 20 1C FF FF FF FF FF,1619,
,-100.0ms,Serial1,0DEF0647,Data,8,01 04 FF FF FF FF FF F1,59F0,
,-99.42ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,-98.21ms,Serial1,04EF0006,Data,8,64 15 19 F0 0B 19 A9 0E,3706,
,-94.53ms,Serial1,0CF00400,Data,8,F0 FF 9E 22 1C FF FF FF,7CC8,
,-84.13ms,Serial1,0CF00300,Data,8,FF 00 26 FF 07 FF FF FF,6A5E,
,-83.55ms,Serial1,0CEFFF00,Data,8,64 06 33 7D FF FF FF FF,0450,
,-83.52ms,Serial1,18FEEF00,Data,8,FF FF FF FE FF FF FF FA,74BB,
,-79.58ms,Serial1,0006F783,Data,8,01 01 FF FF FF FF FF F5,5242,
,-78.34ms,Serial1,04EF0006,Data,8,64 15 1A F0 0B 19 A9 0E,1572,
,-77.79ms,Serial1,0CFE4947,Data,8,FF FF FF FF FF FF FF FF,2E1A,
,-77.22ms,Serial1,18FE6847,Data,8,37 FF FF FF FF FF FF FF,385E,
,-76.64ms,Serial1,0CFE4347,Data,8,00 00 FF FF 3F FF FF FF,3824,
,-75.49ms,Serial1,18FFFF06,Data,8,73 FF FF FF FF FF FF FF,05EE,
,-75.46ms,Serial1,0CFE4447,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,-74.62ms,Serial1,0CF00400,Data,8,F0 FF 9F 22 1C FF FF FF,62E4,
,-64.16ms,Serial1,0CF00300,Data,8,FF 00 26 FF 07 FF FF FF,6A5E,
,-64.13ms,Serial1,0CEFFF00,Data,8,64 06 33 7D FF FF FF FF,0450,
,-59.58ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,-58.34ms,Serial1,04EF0006,Data,8,64 15 1B F0 0B 19 A9 0E,0B5E,
,-54.40ms,Serial1,0CF00400,Data,8,F0 FF 9F 28 1C FF FF FF,4189,
,-44.10ms,Serial1,0CF00300,Data,8,FF 00 25 FF 07 FF FF FF,482A,
,-43.52ms,Serial1,0CEFFF00,Data,8,64 06 32 7D FF FF FF FF,1A7C,
,-43.49ms,Serial1,18FEF200,Data,8,24 00 FF FF FF FF FF FF,0620,
,-39.58ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,-37.82ms,Serial1,04EF0006,Data,8,64 15 1C F0 11 19 A9 0E,3A81,
,-37.79ms,Serial1,0CFFFF47,Data,8,5E FF FF FF FF FF FF FF,679D,
,-37.22ms,Serial1,18FEF147,Data,8,FF 00 00 FF FF FF FF FF,4559,
,-36.64ms,Serial1,18FEFC47,Data,8,FF FF FF FF FF FF FF FF,5238,
,-36.03ms,Serial1,18EF0047,Data,8,F2 20 61 0F FF FF FF FF,180E,
,-35.46ms,Serial1,18F00647,Data,8,FF CF FF FF FF FF FF FF,7671,
,-34.27ms,Serial1,1CFDDF47,Data,8,FC FF FF FF FF FF FF FF,5009,
,-34.24ms,Serial1,0CF00400,Data,8,F0 FF 9E 28 1C FF FF FF,5FA5,
,-33.70ms,Serial1,18F00503,Data,8,7D FF FF FF FF FF FF FF,115D,
,-24.70ms,Serial1,0CF00300,Data,8,FF 00 26 FF 07 FF FF FF,6A5E,
,-24.10ms,Serial1,0CEFFF00,Data,8,64 06 32 7D FF FF FF FF,1A7C,
,-23.52ms,Serial1,18EF0600,Data,8,64 0E C5 00 FF FF FF FF,26CB,
,-19.58ms,Serial1,0006F783,Data,8,01 01 FF FF FF FF FF F5,5242,
,-18.34ms,Serial1,04EF0006,Data,8,64 15 1D F0 11 19 A9 0E,24AD,
,-14.62ms,Serial1,0CF00400,Data,8,F0 FF 9E 24 1C FF FF FF,6213,
,-4.672ms,Serial1,0CF00300,Data,8,FF 00 25 FF 07 FF FF FF,482A,
,-4.064ms,Serial1,0CEFFF00,Data,8,64 06 32 7D FF FF FF FF,1A7C,
,-2.944ms,Serial1,18EFFF00,Data,8,64 10 01 01 D3 02 05 7D,56D2,
,-2.912ms,Serial1,18FEF600,Data,8,FF 00 39 FF 00 FF FF FF,7564,
,-32.00us,Serial1,0DEF0647,Data,8,01 04 FF FF FF FF FF F1,59F0,
,576.0us,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,1.792ms,Serial1,04EF0006,Data,8,64 15 1E F0 0B 19 A9 0E,6DC2,
,2.880ms,Serial1,0CFFFE06,Data,8,5C 53 1D 53 1D FF FF FF,7866,
,2.912ms,Serial1,18FFFB06,Data,8,00 05 88 F8 FF FF FF FF,0049,
,5.344ms,Serial1,0CF00400,Data,8,F0 FF 9E 28 1C FF FF FF,5FA5,
,15.84ms,Serial1,18EFFA00,Data,8,64 01 FF 00 00 FF FF FF,159B,
,16.42ms,Serial1,0CEFFF00,Data,8,64 06 32 7D FF FF FF FF,1A7C,
,16.45ms,Serial1,0CF00300,Data,8,FF 00 25 FF 07 FF FF FF,482A,
,20.42ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,21.66ms,Serial1,04EF0006,Data,8,64 15 1F F0 11 19 A9 0E,18F5,
,25.44ms,Serial1,0CF00400,Data,8,F0 FF 9E 26 1C FF FF FF,685A,
,36.00ms,Serial1,0CF00300,Data,8,FF 00 26 FF 07 FF FF FF,6A5E,
,36.03ms,Serial1,0CEFFF00,Data,8,64 06 32 7D FF FF FF FF,1A7C,
,40.42ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,41.66ms,Serial1,04EF0006,Data,8,64 15 10 F0 0B 19 A9 0E,1DD3,
,42.21ms,Serial1,0CFE4947,Data,8,FF FF FF FF FF FF FF FF,2E1A,
,42.78ms,Serial1,0CFE4347,Data,8,00 00 FF FF 3F FF FF FF,3824,
,43.39ms,Serial1,0CFE4447,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,45.38ms,Serial1,0CF00400,Data,8,F0 FF 9E 1C 1C FF FF FF,7876,
,55.88ms,Serial1,0CF00300,Data,8,FF 00 26 FF 07 FF FF FF,6A5E,
,56.46ms,Serial1,0CEFFF00,Data,8,64 06 34 7D FF FF FF FF,5E94,
,56.49ms,Serial1,18FEF200,Data,8,25 00 FF FF FF FF FF FF,5110,
,60.43ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,61.71ms,Serial1,04EF0006,Data,8,64 15 11 F0 04 19 A9 0E,694E,
,65.32ms,Serial1,0CF00400,Data,8,F0 FF 9F 1E 1C FF FF FF,6C13,
,75.88ms,Serial1,0CF00300,Data,8,FF 00 26 FF 07 FF FF FF,6A5E,
,76.46ms,Serial1,18EF0600,Data,8,64 06 34 7D FF FF FF FF 64 0E CF 00 FF FF FF FF,2E6A,
,80.43ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,81.71ms,Serial1,04EF0006,Data,8,64 15 12 F0 04 19 A9 0E,4B3A,
,82.79ms,Serial1,0CFFFE06,Data,8,5C 53 1D 53 1D FF FF FF,7866,
,82.83ms,Serial1,18FEF147,Data,8,FF 00 00 FF FF FF FF FF,4559,
,83.40ms,Serial1,18F00503,Data,8,7D FF FF FF FF FF FF FF,115D,
,85.39ms,Serial1,0CF00400,Data,8,F0 FF 9F 22 1C FF FF FF,62E4,
,94.38ms,Serial1,1CFFFF17,Data,8,22 FF FF 3C FF FF FF FF,5690,
,95.88ms,Serial1,0CF00300,Data,8,FF 00 26 FF 07 FF FF FF,6A5E,
,96.46ms,Serial1,0CEFFF00,Data,8,64 06 33 7D FF FF FF FF,0450,
,96.49ms,Serial1,18EFFF00,Data,8,64 10 01 01 D3 02 05 7D,56D2,
,97.74ms,Serial1,1CFECA00,Data,6,04 FF 64 00 04 00,7229,
,100.0ms,Serial1,0DEF0647,Data,8,01 04 FF FF FF FF FF F1,59F0,
,100.6ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,102.0ms,Serial1,,,,64 15 13 F0 0B 19 A9 0E,3FA7,
,105.3ms,Serial1,0CF00400,Data,8,F0 FF 9F 1E 1C FF FF FF,6C13,
,115.3ms,Serial1,0CF00300,Data,8,FF 00 26 FF 07 FF FF FF,6A5E,
,116.5ms,Serial1,0CEFFF00,Data,8,64 06 34 7D FF FF FF FF,5E94,
,116.5ms,Serial1,18FEEE00,Data,8,41 3C FF FF FF FF FF FF,182E,
,120.5ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,122.2ms,Serial1,04EF0006,Data,8,64 15 14 F0 04 19 A9 0E,0FD2,
,122.8ms,Serial1,0CFE4947,Data,8,FF FF FF FF FF FF FF FF,2E1A,
,123.4ms,Serial1,18FFFB06,Data,8,00 05 89 F8 FF FF FF FF,1E65,
,123.6ms,Serial1,00067F21,Data,8,00 00 FF FF 3F FF FF FF,3824,
,124.0ms,Serial1,0CFE4447,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,125.5ms,Serial1,0CF00400,Data,8,F0 FF 9F 1E 1C FF FF FF,6C13,
,135.3ms,Serial1,0CF00300,Data,8,FF 00 26 FF 07 FF FF FF,6A5E,
,135.9ms,Serial1,0CEFFF00,Data,8,64 06 34 7D FF FF FF FF,5E94,
,140.4ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,141.7ms,Serial1,04EF0006,Data,8,64 15 15 F0 04 19 A9 0E,11FE,
,145.9ms,Serial1,0CF00400,Data,8,F0 FF 9F 24 1C FF FF FF,7C3F,
,145.9ms,Serial1,18FEDF00,Data,8,8B 20 1C FF FF FF FF FF,4129,
,155.4ms,Serial1,0CF00300,Data,8,FF 00 26 FF 07 FF FF FF,6A5E,
,155.9ms,Serial1,0CEFFF00,Data,8,64 06 32 7D FF FF FF FF,1A7C,
,156.5ms,Serial1,18FEF200,Data,8,24 00 FF FF FF FF FF FF,0620,
,160.4ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
