Marked,Time,Serial Bus,ID,Type,DLC,Data,CRC,Errors
,4.536s,Serial1,0CFE4447,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,4.537s,Serial1,0CFFFE06,Data,8,5C FB 1C FB 1C FF FF FF,7E82,
,4.540s,Serial1,0CF00400,Data,8,F0 FF 95 20 1C FF FF FF,600C,
,4.550s,Serial1,0CF00300,Data,8,FF 00 1B FF 05 FF FF FF,7A44,
,4.551s,Serial1,0CEFFF00,Data,8,64 06 1A 7D FF FF FF FF,38F8,
,4.552s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,4.554s,Serial1,04EF0006,Data,8,64 15 16 F0 0B 19 7D 0E,1560,
,4.561s,Serial1,0CF00400,Data,8,F0 FF 95 26 1C FF FF FF,7ED7,
,4.561s,Serial1,18FEDF00,Data,8,8B 20 1C FF FF FF FF FF,4129,
,4.570s,Serial1,0CF00300,Data,8,FF 00 1A FF 05 FF FF FF,6468,
,4.571s,Serial1,0CEFFF00,Data,8,64 06 19 7D FF FF FF FF,1A8C,
,4.571s,Serial1,18FEF200,Data,8,19 00 FF FF FF FF FF FF,78C0,
,4.572s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,4.574s,Serial1,04EF0006,Data,8,64 15 17 F0 0B 19 7D 0E,0B4C,
,4.574s,Serial1,18FEF147,Data,8,FF 00 00 FF FF FF FF FF,4559,
,4.575s,Serial1,18FFFB06,Data,8,00 1B FF FF FF FF FF FF,6E40,
,4.575s,Serial1,18F00503,Data,8,7D FF FF FF FF FF FF FF,115D,
,4.580s,Serial1,0CF00400,Data,8,F0 FF 95 2E 1C FF FF FF,57F3,
,4.591s,Serial1,0CF00300,Data,8,FF 00 1A FF 05 FF FF FF,6468,
,4.591s,Serial1,0CEFFF00,Data,8,64 06 18 7D FF FF FF FF,04A0,
,4.591s,Serial1,18EF0600,Data,8,64 0E F9 00 FF FF FF FF,150D,
,4.592s,Serial1,0DEF0647,Data,8,01 04 FF FF FF FF FF F1,59F0,
,4.593s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,4.594s,Serial1,04EF0006,Data,8,64 15 18 F0 11 19 7D 0E,0E6A,
,4.600s,Serial1,0CF00400,Data,8,F0 FF 94 28 1C FF FF FF,5704,
,4.611s,Serial1,0CF00300,Data,8,FF 00 1B FF 05 FF FF FF,7A44,
,4.611s,Serial1,0CEFFF00,Data,8,64 06 18 7D FF FF FF FF,04A0,
,4.611s,Serial1,18EFFF00,Data,8,64 10 0C 0C C1 02 0E 7D,77A7,
,4.612s,Serial1,18FEF700,Data,8,FF FF FF FF FF FF 1A 01,0711,
,4.612s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,4.614s,Serial1,,,,64 15 19 F0 11 19 7D 0E,1046,
,4.614s,Serial1,0CFE4947,Data,8,FF FF FF FF FF FF FF FF,2E1A,
,4.615s,Serial1,18FE6847,Data,8,46 FF FF FF FF FF FF FF,1818,
,4.615s,Serial1,0CFE4347,Data,8,00 00 FF FF 3F FF FF FF,3824,
,4.617s,Serial1,18FFFF06,Data,8,73 FF FF FF FF FF FF FF,05EE,
,4.617s,Serial1,0CFE4447,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,4.620s,Serial1,0CF00400,Data,8,F0 FF 94 26 1C FF FF FF,60FB,
,4.631s,Serial1,0CF00300,Data,8,FF 00 1A FF 05 FF FF FF,6468,
,4.631s,Serial1,0CEFFF00,Data,8,64 06 18 7D FF FF FF FF,04A0,
,4.632s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,4.634s,Serial1,,,,64 15 1A F0 0B 19 7D 0E,5929,
,4.640s,Serial1,0CF00400,Data,8,F0 FF 94 2A 1C FF FF FF,5D4D,
,4.651s,Serial1,0CF00300,Data,8,FF 00 1A FF 05 FF FF FF,6468,
,4.651s,Serial1,0CEFFF00,Data,8,64 06 18 7D FF FF FF FF,04A0,
,4.652s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,4.654s,Serial1,,,,64 15 1B F0 11 19 7D 0E,2C1E,
,4.654s,Serial1,0CFFFF47,Data,8,5E FF FF FF FF FF FF FF,679D,
,4.655s,Serial1,18FEF147,Data,8,FF 00 00 FF FF FF FF FF,4559,
,4.655s,Serial1,0CFFFE06,Data,8,5C FB 1C FB 1C FF FF FF,7E82,
,4.657s,Serial1,18FEFC47,Data,8,FF FF FF FF FF FF FF FF,5238,
,4.657s,Serial1,18EF0047,Data,8,F2 20 61 0F FF FF FF FF,180E,
,4.657s,Serial1,18F00647,Data,8,FF CF FF FF FF FF FF FF,7671,
,4.658s,Serial1,000E7EEF,Data,8,FC FF FF FF FF FF FF FF,5009,
,4.658s,Serial1,18F00503,Data,8,7D FF FF FF FF FF FF FF,115D,
,4.660s,Serial1,0CF00400,Data,8,F0 FF 94 26 1C FF FF FF,60FB,
,4.670s,Serial1,0CF00300,Data,8,FF 00 1B FF 05 FF FF FF,7A44,
,4.671s,Serial1,0CEFFF00,Data,8,64 06 18 7D FF FF FF FF,04A0,
,4.671s,Serial1,18FEF200,Data,8,19 00 FF FF FF FF FF FF,78C0,
,4.672s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,4.674s,Serial1,04EF0006,Data,8,64 15 1C F0 0B 19,,
,4.870s,Serial1,0CF00300,Data,8,FF 00 1B FF 05 FF FF FF,7A44,
,4.871s,Serial1,0CEFFF00,Data,8,64 06 19 7D FF FF FF FF,1A8C,
,4.871s,Serial1,18FEF200,Data,8,19 00 FF FF FF FF FF FF,78C0,
,4.873s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,4.874s,Serial1,04EF0006,Data,8,64 15 16 F0 0B 19 7D 0E,1560,
,4.880s,Serial1,0CF00400,Data,8,F0 FF 95 20 1C FF FF FF,600C,
,4.890s,Serial1,0CF00300,Data,8,FF 00 1B FF 05 FF FF FF,7A44,
,4.891s,Serial1,0CEFFF00,Data,8,64 06 19 7D FF FF FF FF,1A8C,
,4.891s,Serial1,18EF0600,Data,8,64 0E 17 00 FF FF FF FF,066F,
,4.892s,Serial1,0DEF0647,Data,8,01 04 FF FF FF FF FF F1,59F0,
,4.893s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,4.894s,Serial1,04EF0006,Data,8,64 15 17 F0 0B 19 7D 0E,0B4C,
,4.900s,Serial1,0CF00400,Data,8,F0 FF 95 24 1C FF FF FF,749E,
,4.910s,Serial1,0CF00300,Data,8,FF 00 1A FF 05 FF FF FF,6468,
,4.911s,Serial1,0CEFFF00,Data,8,64 06 19 7D FF FF FF FF,1A8C,
,4.912s,Serial1,18EFFF00,Data,8,64 10 0C 0C C1 02 0E 7D,77A7,
,4.912s,Serial1,18FEF600,Data,8,FF 00 3F FF 00 FF FF FF,318C,
,4.913s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,4.914s,Serial1,0C000006,Data,8,30 FF FF FF F8 FF FF FF,0E0E,
,4.914s,Serial1,04EF0006,Data,8,64 15 18 F0 0B 19 7D 0E,6571,
,4.920s,Serial1,0CF00400,Data,8,F0 FF 95 26 1C FF FF FF,7ED7,
,4.930s,Serial1,0CF00300,Data,8,FF 00 1B FF 05 FF FF FF,7A44,
,4.931s,Serial1,0CEFFF00,Data,8,64 06 18 7D FF FF FF FF,04A0,
,4.932s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,4.934s,Serial1,04EF0006,Data,8,64 15 19 F0 0B 19 7D 0E,7B5D,
,4.934s,Serial1,0CFE4947,Data,8,FF FF FF FF FF FF FF FF,2E1A,
,4.935s,Serial1,0CFE4347,Data,8,00 00 FF FF 3F FF FF FF,3824,
,4.935s,Serial1,0CFE4447,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,4.936s,Serial1,0CFFFE06,Data,8,5C FB 1C FB 1C FF FF FF,7E82,
,4.940s,Serial1,0CF00400,Data,8,F0 FF 94 1E 1C FF FF FF,7A9E,
,4.951s,Serial1,0CF00300,Data,8,FF 00 1B FF 05 FF FF FF,7A44,
,4.951s,Serial1,0CEFFF00,Data,8,64 06 1A 7D FF FF FF FF,38F8,
,4.953s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,4.954s,Serial1,04EF0006,Data,8,64 15 1A F0 04 19 7D 0E,3398,
,4.961s,Serial1,0CF00400,Data,8,F0 FF 95 22 1C FF FF FF,6A45,
,4.961s,Serial1,18FFFA00,Data,8,02 2C 00 00 28 0C 00 81,0E47,
,4.971s,Serial1,0CEFFF00,Data,8,FF 00 1B FF 05 FF FF FF 64 06 19 7D FF FF FF FF,1A8C,
,4.971s,Serial1,18FEF200,Data,8,19 00 FF FF FF FF FF FF,78C0,
,4.972s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,4.974s,Serial1,04EF0006,Data,8,64 15 1B F0 0B 19 7D 0E,4705,
,4.974s,Serial1,000C7F78,Data,8,FF 00 00 FF FF FF FF FF,4559,
,4.975s,Serial1,18F00503,Data,8,7D FF FF FF FF FF FF FF,115D,
,4.980s,Serial1,0CF00400,Data,8,F0 FF 95 28 1C FF FF FF,4928,
,4.991s,Serial1,0CF00300,Data,8,FF 00 1A FF 05 FF FF FF,6468,
,4.991s,Serial1,0CEFFF00,Data,8,64 06 18 7D FF FF FF FF,04A0,
,4.992s,Serial1,18EF0600,Data,8,64 0E 21 00 FF FF FF FF,3D08,
,4.992s,Serial1,18FEF500,Data,8,C9 FF FF FF FF 42 FF FF,307B,
,4.992s,Serial1,0DEF0647,Data,8,01 04 FF FF FF FF FF F1,59F0,
,4.993s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,4.994s,Serial1,04EF0006,Data,8,64 15 1C F0 11 19 7D 0E,76DA,
,5.000s,Serial1,0CF00400,Data,8,F0 FF 94 20 1C FF FF FF,7E20,
,5.011s,Serial1,0CF00300,Data,8,FF 00 1B FF 05 FF FF FF,7A44,
,5.011s,Serial1,0CEFFF00,Data,8,64 06 19 7D FF FF FF FF,1A8C,
,5.011s,Serial1,18EFFF00,Data,8,64 10 0C 0C C0 02 0D 7D,60AC,
,5.013s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,5.014s,Serial1,04EF0006,Data,8,64 15 1D F0 0B 19 7D 0E,03ED,
,5.014s,Serial1,0CFE4947,Data,8,FF FF FF FF FF FF FF FF,2E1A,
,5.015s,Serial1,0CFFFF47,Data,8,5D FF FF F3 FF FF FF FF,66E2,
,5.015s,Serial1,0CFE4347,Data,8,00 00 FF FF 3F FF FF FF,3824,
,5.016s,Serial1,0CFE4447,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,5.020s,Serial1,0CF00400,Data,8,F0 FF 95 1E 1C FF FF FF,64B2,
,5.030s,Serial1,0CF00300,Data,8,FF 00 1B FF 05 FF FF FF,7A44,
,5.031s,Serial1,0CEFFF00,Data,8,64 06 1A 7D FF FF FF FF,38F8,
,5.031s,Serial1,18FE6900,Data,8,1C 25 E2 2A FF FF 60 FE,397E,
,5.033s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,5.034s,Serial1,04EF0006,Data,8,64 15 1E F0 04 19 7D 0E,4B28,
,5.040s,Serial1,0CF00400,Data,8,F0 FF 95 22 1C FF FF FF,6A45,
,5.050s,Serial1,0CF00300,Data,8,FF 00 1B FF 05 FF FF FF,7A44,
,5.051s,Serial1,0CEFFF00,Data,8,64 06 19 7D FF FF FF FF,1A8C,
,5.052s,Serial1,0006F783,Data,8,01 01 FF FF FF FF FF F5,5242,
,5.054s,Serial1,04EF0006,Data,8,64 15 1F F0 0B 19 7D 0E,3FB5,
,5.055s,Serial1,,,,5C FB 1C FB 1C FF FF FF,7E82,
,5.055s,Serial1,18FEF147,Data,8,FF 00 00 FF FF FF FF FF,4559,
,5.055s,Serial1,18F00503,Data,8,7D FF FF FF FF FF FF FF,115D,
,5.061s,Serial1,0CF00400,Data,8,F0 FF 95 22 1C FF FF FF,6A45,
,5.061s,Serial1,18FEDF00,Data,8,8A 20 1C FF FF FF FF FF,1619,
,5.254s,Serial1,,,,,,
,5.255s,Serial1,0CFFFE06,Data,8,5C FB 1C FB 1C FF FF FF,7E82,
,5.255s,Serial1,18FEF147,Data,8,FF 00 00 FF FF FF FF FF,4559,
,5.255s,Serial1,18F00503,Data,8,7D FF FF FF FF FF FF FF,115D,
,5.260s,Serial1,0CF00400,Data,8,F0 FF 95 20 1C FF FF FF,600C,
,5.270s,Serial1,0CF00300,Data,8,FF 00 1B FF 05 FF FF FF,7A44,
,5.271s,Serial1,0CEFFF00,Data,8,64 06 19 7D FF FF FF FF,1A8C,
,5.271s,Serial1,18FEF200,Data,8,19 00 FF FF FF FF FF FF,78C0,
,5.272s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,5.274s,Serial1,04EF0006,Data,8,64 15 1A F0 0B 19 7D 0E,5929,
,5.280s,Serial1,0CF00400,Data,8,F0 FF 95 1A 1C FF FF FF,7020,
,5.291s,Serial1,0CEFFF00,Data,8,FF 00 1B FF 05 FF FF FF 64 06 1B 7D FF FF FF FF,26D4,
,5.291s,Serial1,18EF0600,Data,8,64 0E 3F 00 FF FF FF FF,24EB,
,5.292s,Serial1,0DEF0647,Data,8,01 04 FF FF FF FF FF F1,59F0,
,5.293s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,5.294s,Serial1,04EF0006,Data,8,64 15 1B F0 04 19 7D 0E,2DB4,
,5.300s,Serial1,0CF00400,Data,8,F0 FF 95 1A 1C FF FF FF,7020,
,5.311s,Serial1,18EFFF00,Data,8,FF 00 1B FF 05 FF FF FF 64 06 1B 7D FF FF FF FF 64 10 0C 0C C0 02 0E 7D,695F,
,5.312s,Serial1,18FEDF00,Data,8,8A 20 1C FF FF FF FF FF,1619,
,5.313s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,5.314s,Serial1,04EF0006,Data,8,64 15 1C F0 04 19 7D 0E,7770,
,5.320s,Serial1,0CF00400,Data,8,F0 FF 95 1C 1C FF FF FF,6EFB,
,5.331s,Serial1,0CEFFF00,Data,8,FF 00 1B FF 05 FF FF FF 64 06 1B 7D FF FF FF FF,26D4,
,5.331s,Serial1,18FEEF00,Data,8,FF FF FF 55 FF FF FF FA,5E21,
,5.332s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,5.334s,Serial1,04EF0006,Data,8,64 15 1D F0 04 19 7D 0E,695C,
,5.334s,Serial1,0CFE4947,Data,8,FF FF FF FF FF FF FF FF,2E1A,
,5.335s,Serial1,00067F21,Data,8,00 00 FF FF 3F FF FF FF,3824,
,5.335s,Serial1,0CFE4447,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,5.336s,Serial1,,,,5C FB 1C FB 1C FF FF FF,7E82,
,5.340s,Serial1,0CF00400,Data,8,F0 FF 95 14 1C FF FF FF,47DF,
,5.350s,Serial1,0CF00300,Data,8,FF 00 1B FF 05 FF FF FF,7A44,
,5.351s,Serial1,0CEFFF00,Data,8,64 06 1C 7D FF FF FF FF,7C10,
,5.353s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,5.354s,Serial1,04EF0006,Data,8,64 15 1E F0 09 19 7D 0E,1C69,
,5.360s,Serial1,0CF00400,Data,8,F0 FF 96 1A 1C FF FF FF,5254,
,5.370s,Serial1,0CF00300,Data,8,FF 00 1B FF 05 FF FF FF,7A44,
,5.371s,Serial1,0CEFFF00,Data,8,64 06 1B 7D FF FF FF FF,26D4,
,5.371s,Serial1,18FEF200,Data,8,1A 00 FF FF FF FF FF FF,4409,
,5.372s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,5.374s,Serial1,04EF0006,Data,8,64 15 1F F0 04 19 7D 0E,5504,
,5.374s,Serial1,18FEF147,Data,8,FF 00 00 FF FF FF FF FF,4559,
,5.375s,Serial1,18F00503,Data,8,7D FF FF FF FF FF FF FF,115D,
,5.380s,Serial1,0CF00400,Data,8,F0 FF 95 20 1C FF FF FF,600C,
,5.391s,Serial1,0CEFFF00,Data,8,FF 00 1B FF 05 FF FF FF 64 06 19 7D FF FF FF FF,1A8C,
,5.391s,Serial1,18EF0600,Data,8,64 0E 49 00 FF FF FF FF,3376,
,5.392s,Serial1,0006F783,Data,8,01 04 FF FF FF FF FF F1,59F0,
,5.393s,Serial1,0006F783,Data,8,01 01 FF FF FF FF FF F5,5242,
,5.394s,Serial1,04EF0006,Data,8,64 15 10 F0 0B 19 7D 0E,5188,
,5.400s,Serial1,0CF00400,Data,8,F0 FF 95 1C 1C FF FF FF,6EFB,
,5.411s,Serial1,0CF00300,Data,8,FF 00 1B FF 05 FF FF FF,7A44,
,5.411s,Serial1,0CEFFF00,Data,8,64 06 1B 7D FF FF FF FF,26D4,
,5.412s,Serial1,18EFFF00,Data,8,64 10 0C 0C C0 02 0E 7D,695F,
,5.412s,Serial1,18FEF600,Data,8,FF 00 3F FF 00 FF FF FF,318C,
,5.413s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,5.414s,Serial1,04EF0006,Data,8,64 15 11 F0 04 19 7D 0E,2515,
,5.414s,Serial1,0CFE4947,Data,8,FF FF FF FF FF FF FF FF,2E1A,
,5.415s,Serial1,0CFE4347,Data,8,00 00 FF FF 3F FF FF FF,3824,
,5.416s,Serial1,0CFE4447,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,5.420s,Serial1,0CF00400,Data,8,F0 FF 95 1A 1C FF FF FF,7020,
,5.431s,Serial1,18EFFA00,Data,8,64 01 FF 00 00 FF FF FF,159B,
,5.431s,Serial1,0CEFFF00,Data,8,64 06 1B 7D FF FF FF FF,26D4,
,5.431s,Serial1,0CF00300,Data,8,FF 00 1B FF 05 FF FF FF,7A44,
,5.432s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,5.434s,Serial1,1CFFFF17,Data,8,22 FF FF 3C FF FF FF FF,5690,
,5.434s,Serial1,04EF0006,Data,8,64 15 12 F0 04 19 7D 0E,0761,
,5.440s,Serial1,0CF00400,Data,8,F0 FF 95 1E 1C FF FF FF,64B2,
,5.450s,Serial1,0CF00300,Data,8,FF 00 1B FF 05 FF FF FF,7A44,
,5.451s,Serial1,0CEFFF00,Data,8,64 06 1B 7D FF FF FF FF,26D4,
,5.453s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,5.454s,Serial1,04EF0006,Data,8,64 15 13 F0 04,,
,5.640s,Serial1,0CF00400,Data,8,F0 FF 95 22 1C FF FF FF,6A45,
,5.650s,Serial1,0CF00300,Data,8,FF 00 1B FF 05 FF FF FF,7A44,
,5.651s,Serial1,0CEFFF00,Data,8,64 06 19 7D FF FF FF FF,1A8C,
,5.652s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,5.654s,Serial1,04EF0006,Data,8,64 15 1D F0 0B 19 7D 0E,03ED,
,5.655s,Serial1,0CFFFF47,Data,8,5E FF FF FF FF FF FF FF,679D,
,5.655s,Serial1,000C7F78,Data,8,FF 00 00 FF FF FF FF FF,4559,
,5.656s,Serial1,0CFFFE06,Data,8,5C FB 1C FB 1C FF FF FF,7E82,
,5.656s,Serial1,18FEFC47,Data,8,FF FF FF FF FF FF FF FF,5238,
,5.657s,Serial1,18EF0047,Data,8,F2 20 61 0F FF FF FF FF,180E,
,5.657s,Serial1,000C7803,Data,8,FF CF FF FF FF FF FF FF,7671,
,5.658s,Serial1,1CFDDF47,Data,8,FC FF FF FF FF FF FF FF,5009,
,5.658s,Serial1,18F00503,Data,8,7D FF FF FF FF FF FF FF,115D,
,5.660s,Serial1,0CF00400,Data,8,F0 FF 95 24 1C FF FF FF,749E,
,5.670s,Serial1,0CF00300,Data,8,FF 00 1B FF 05 FF FF FF,7A44,
,5.671s,Serial1,0CEFFF00,Data,8,64 06 19 7D FF FF FF FF,1A8C,
